index,x_offset,y_offset,x_advance,y_advance,codepoint
540,-4,0,0,0,63318
245,0,0,11,0,63317
482,0,0,0,0,63316
580,-5,0,0,0,63315
456,0,0,14,0,63314
278,0,0,11,0,63313
336,0,0,11,0,63312
525,-3,0,0,0,63311
188,0,0,9,0,63310
404,0,0,22,0,63309
542,-3,0,0,0,63308
253,0,0,20,0,63307
488,-2,0,0,0,63306
482,-2,0,0,0,63305
143,0,0,15,0,63304
789,0,0,9,0,63303
104,0,0,9,0,63302
435,0,0,20,0,63301
424,0,0,15,0,63300
477,-2,0,0,0,63299
334,0,0,12,0,63298
481,-7,0,0,0,63297
477,-5,0,0,0,63296
206,0,0,10,0,63295
537,-5,0,0,0,63294
475,1,0,0,0,63293
326,0,0,10,0,63292
432,0,0,12,0,63291
385,0,0,15,0,63290
535,-5,0,0,0,63289
339,0,0,12,0,63288
281,0,0,16,0,63287
498,0,0,11,0,63286
540,-3,0,0,0,63285
548,-5,0,0,0,63284
558,-5,0,0,0,63283
479,-4,0,0,0,63282
137,0,0,11,0,63281
391,0,0,12,0,63280
367,0,0,11,0,63279
468,0,0,13,0,63278
427,0,0,11,0,63277
31,0,0,20,0,63276
474,-6,0,0,0,63275
382,0,0,11,0,63274
139,0,0,16,0,63273
210,0,0,10,0,63272
294,0,0,12,0,63271
234,0,0,11,0,63270
563,-6,0,0,0,63269
251,0,0,16,0,63268
322,0,0,10,0,63267
549,0,0,0,0,63266
26,0,0,16,0,63265
543,-5,0,0,0,63264
525,-4,0,0,0,63263
277,0,0,10,0,63262
147,0,0,17,0,63261
462,0,0,24,0,63260
420,0,0,15,0,63259
229,0,0,11,0,63258
125,0,0,11,0,63257
33,0,0,11,0,63256
398,0,0,15,0,63255
481,-8,0,0,0,63254
422,0,0,16,0,63253
771,0,0,5,0,63252
485,-4,0,0,0,63251
532,0,0,0,0,63250
370,0,0,15,0,63249
22,0,0,11,0,63248
347,0,0,11,0,63247
415,0,0,16,0,63246
786,0,0,8,0,63245
372,0,0,15,0,63244
152,0,0,15,0,63243
439,0,0,13,0,63242
459,0,0,15,0,63241
452,0,0,16,0,63240
158,0,0,17,0,63239
490,-11,0,0,0,63238
551,-5,0,0,0,63237
491,-5,0,0,0,63236
436,0,0,12,0,63235
127,0,0,12,0,63234
783,0,0,8,0,63233
180,0,0,17,0,63232
317,0,0,16,0,63231
470,0,0,15,0,63230
372,0,0,16,0,63229
23,0,0,9,0,63228
286,0,0,10,0,63227
126,0,0,11,0,63226
375,0,0,16,0,63225
465,0,0,16,0,63224
380,0,0,14,0,63223
517,0,0,8,0,63222
528,0,0,0,0,63221
145,0,0,16,0,63220
769,0,0,5,0,63219
546,0,0,0,0,63218
488,0,0,0,0,63217
324,0,0,8,0,63216
352,0,0,12,0,63215
580,-1,0,0,0,63214
110,0,0,12,0,63213
393,0,0,15,0,63212
284,0,0,13,0,63211
492,-4,0,0,0,63210
415,0,0,17,0,63209
51,0,0,10,0,63208
559,0,0,0,0,63207
289,0,0,11,0,63206
423,0,0,14,0,63205
777,0,0,8,0,63204
380,0,0,13,0,63203
343,0,0,13,0,63202
480,-5,0,0,0,63201
461,0,0,19,0,63200
463,0,0,13,0,63199
419,0,0,13,0,63198
463,0,0,12,0,63197
492,0,0,0,0,63196
190,0,0,12,0,63195
288,0,0,9,0,63194
490,1,0,0,0,63193
290,0,0,10,0,63192
60,0,0,4,0,63191
431,0,0,13,0,63190
525,-10,0,0,0,63189
491,-1,0,0,0,63188
395,0,0,13,0,63187
320,0,0,13,0,63186
781,0,0,10,0,63185
134,0,0,10,0,63184
429,0,0,17,0,63183
403,0,0,13,0,63182
527,-3,0,0,0,63181
214,0,0,12,0,63180
168,0,0,18,0,63179
346,0,0,10,0,63178
454,0,0,14,0,63177
313,0,0,10,0,63176
512,0,0,4,0,63175
487,-4,0,0,0,63174
67,0,0,0,0,63173
507,0,0,8,0,63172
362,0,0,10,0,63171
115,0,0,11,0,63170
183,0,0,12,0,63169
474,-5,0,0,0,63168
401,0,0,10,0,63167
419,0,0,14,0,63166
542,-2,0,0,0,63165
787,0,0,9,0,63164
449,0,0,14,0,63163
404,0,0,21,0,63162
370,0,0,14,0,63161
460,0,0,15,0,63160
418,0,0,11,0,63159
547,-4,0,0,0,63158
136,0,0,9,0,63157
350,0,0,11,0,63156
792,-1,0,7,0,63155
314,0,0,11,0,63154
384,0,0,15,0,63153
305,0,0,11,0,63152
565,0,0,0,0,63151
442,0,0,15,0,63150
393,0,0,14,0,63149
181,0,0,11,0,63148
486,-2,0,0,0,63147
99,0,0,9,0,63146
454,0,0,13,0,63145
437,0,0,11,0,63144
560,0,0,0,0,63143
154,0,0,16,0,63142
577,-1,0,0,0,63141
399,0,0,21,0,63140
345,0,0,11,0,63139
537,-4,0,0,0,63138
61,0,0,0,0,63137
246,0,0,10,0,63136
406,0,0,16,0,63135
144,0,0,21,0,63134
119,0,0,13,0,63133
571,-1,0,0,0,63132
